role,video_id,scenario,method,horizon_ms,source_count,reference_count,reference_without_output,penalized_rmse,penalized_p95_frame_rmse,conditional_output_rmse,output_count,prediction_count,fallback_count,no_output_count,deadline_miss_count,output_coverage,prediction_coverage,on_time_prediction_rate_all_sources,reasons,remaining_lookahead_p05_ms,candidate_ready_latency_p50_ms,candidate_ready_latency_p95_ms,candidate_ready_latency_max_ms,prediction_queue_p95_ms,per_channel_jump_p95,per_channel_jump_max,reference_transition_count,matched_transitions,missed_transitions,unmatched_prediction_transitions,transition_lag_median_ms,transition_abs_lag_p95_ms
historical_reevaluation,V5,jitter_drop,linear_pose_w2,50,300,178,10,0.23927154395175185,1.0,0.03368756752973254,170,112,58,130,38,0.5666666666666667,0.37333333333333335,0.37333333333333335,"{""history_warmup"": 20, ""deadline_miss"": 38, ""source_drop"": 17, ""no_right_hand"": 113}",-6.925539999720058,46.26165000241599,56.92553999972006,59.184900000691414,0.0,"[0.040322231253686336, 0.03791349928933943, 0.07144978448317073, 0.06314882713420947, 0.0569616203147818, 0.04764913252678906, 0.024792712322107262, 0.0077921733001792655, 0.008643683815327123]","[0.4488232461633408, 0.4207585842584258, 0.38466109932359155, 0.3923100729418243, 0.46406594611149465, 0.4798642467552776, 0.5662693779719254, 0.6731410583069201, 0.11220228913558022]",4,4,0,9,0.0,39.638333333333215
historical_reevaluation,V5,jitter_drop,linear_pose_w2,100,300,176,10,0.24527259586312575,1.0,0.05951216062491451,170,150,20,130,0,0.5666666666666667,0.5,0.5,"{""history_warmup"": 20, ""source_drop"": 17, ""no_right_hand"": 113}",43.07446000027994,46.26165000241599,56.92553999972006,59.184900000691414,0.0,"[0.05670914429220154, 0.051398166211408435, 0.12542132892249425, 0.11218012507489879, 0.0690530334079448, 0.07734155607470203, 0.0643629021576285, 0.01314279328204387, 0.011002101733078026]","[0.545045294150193, 0.5070146144765992, 0.5899447986310266, 0.6064945364364241, 0.521133906848148, 0.5529009287315524, 0.7251037804175589, 0.774105874973471, 0.13122874997052336]",4,4,0,10,48.08333333333337,103.65833333333359
historical_reevaluation,V5,jitter_drop,linear_pose_w2,150,300,175,10,0.25007743308850056,1.0,0.07564976895249459,170,150,20,130,0,0.5666666666666667,0.5,0.5,"{""history_warmup"": 20, ""source_drop"": 17, ""no_right_hand"": 113}",93.07446000027994,46.26165000241599,56.92553999972006,59.184900000691414,0.0,"[0.09230005452430573, 0.0797463714971384, 0.1297152422261774, 0.11867905393845724, 0.13457151524530103, 0.11903573530494801, 0.09878712352436543, 0.05407933834369851, 0.021161030350349767]","[0.5332868975599634, 0.5222899245487329, 0.5801011618151249, 0.5930030934879242, 0.45812888479189673, 0.4688872936280323, 0.6747476656548059, 0.7431657404901819, 0.12634177770126437]",4,4,0,11,16.0,86.48999999999977
historical_reevaluation,V5,compute_load,hold_channels,50,300,178,171,0.9801398920409936,1.0,0.0011350697446554595,7,0,7,293,124,0.023333333333333334,0.0,0.0,"{""deadline_miss"": 124, ""baseline_queue_replaced"": 90, ""no_right_hand"": 86}",-65.23260499550375,100.21084999461868,115.23260499550375,129.00016665752446,0.0,,,4,0,4,0,,
historical_reevaluation,V5,compute_load,hold_channels,100,300,176,54,0.559212147149159,1.0,0.09225799940324138,124,60,64,176,64,0.41333333333333333,0.2,0.2,"{""deadline_miss"": 64, ""baseline_queue_replaced"": 90, ""no_right_hand"": 86}",-15.232604995503744,100.21084999461868,115.23260499550375,129.00016665752446,0.0,"[0.03609243707459941, 0.05275774792014367, 0.05034827435551625, 0.04643032527998439, 0.07033777875505211, 0.059853768892275096, 0.041776513822477435, 0.03717253098515573, 0.00924220003291948]","[0.3562897837756623, 0.3383757058306536, 0.3404670675492255, 0.36308437654613634, 0.37765500419527787, 0.4068712231865559, 0.46829620761424573, 0.5828433285114066, 0.09138330966188468]",4,2,2,51,135.3666666666669,157.6266666666668
historical_reevaluation,V5,compute_load,hold_channels,150,300,175,54,0.5647785259842814,1.0,0.12266284831851985,124,124,0,176,0,0.41333333333333333,0.41333333333333333,0.41333333333333333,"{""baseline_queue_replaced"": 90, ""no_right_hand"": 86}",34.76739500449626,100.21084999461868,115.23260499550375,129.00016665752446,0.0,"[0.03609243707459941, 0.05275774792014367, 0.05034827435551625, 0.04643032527998439, 0.07033777875505211, 0.059853768892275096, 0.041776513822477435, 0.03717253098515573, 0.00924220003291948]","[0.3562897837756623, 0.3383757058306536, 0.3404670675492255, 0.36308437654613634, 0.37765500419527787, 0.4068712231865559, 0.46829620761424573, 0.5828433285114066, 0.09138330966188468]",4,2,2,51,167.29999999999995,189.58999999999995
historical_reevaluation,V5,compute_load,hold_pose,50,300,178,171,0.9801398920409936,1.0,0.0011350697446554595,7,0,7,293,124,0.023333333333333334,0.0,0.0,"{""deadline_miss"": 70, ""history_reset_before_ready"": 53, ""baseline_queue_replaced"": 90, ""prediction_queue_replaced"": 1, ""no_right_hand"": 86}",-94.10168666415602,122.97086665385723,144.101686664156,179.43636666525617,26.76287001688615,,,4,0,4,0,,
historical_reevaluation,V5,compute_load,hold_pose,100,300,176,54,0.559212147149159,1.0,0.09225799940324138,124,1,123,176,122,0.41333333333333333,0.0033333333333333335,0.0033333333333333335,"{""deadline_miss"": 69, ""history_reset_before_ready"": 53, ""baseline_queue_replaced"": 90, ""prediction_queue_replaced"": 1, ""no_right_hand"": 86}",-44.10168666415602,122.97086665385723,144.101686664156,179.43636666525617,26.76287001688615,"[0.03609243707459941, 0.05275774792014367, 0.05034827435551625, 0.04643032527998439, 0.07033777875505211, 0.059853768892275096, 0.041776513822477435, 0.03717253098515573, 0.00924220003291948]","[0.3562897837756623, 0.3383757058306536, 0.3404670675492255, 0.36308437654613634, 0.37765500419527787, 0.4068712231865559, 0.46829620761424573, 0.5828433285114066, 0.09138330966188468]",4,2,2,50,135.3666666666669,157.6266666666668
historical_reevaluation,V5,compute_load,hold_pose,150,300,175,54,0.5647785259842814,1.0,0.12266284831851985,124,70,54,176,4,0.41333333333333333,0.23333333333333334,0.23333333333333334,"{""history_reset_before_ready"": 53, ""baseline_queue_replaced"": 90, ""prediction_queue_replaced"": 1, ""no_right_hand"": 86}",5.898313335843977,122.97086665385723,144.101686664156,179.43636666525617,26.76287001688615,"[0.03609243707459941, 0.05275774792014367, 0.05034827435551625, 0.04643032527998439, 0.07033777875505211, 0.059853768892275096, 0.041776513822477435, 0.03717253098515573, 0.00924220003291948]","[0.3562897837756623, 0.3383757058306536, 0.3404670675492255, 0.36308437654613634, 0.37765500419527787, 0.4068712231865559, 0.46829620761424573, 0.5828433285114066, 0.09138330966188468]",4,2,2,0,142.53333333333342,142.53333333333353
historical_reevaluation,V5,compute_load,linear_pose_w2,50,300,178,171,0.9801398920409936,1.0,0.0011350697446554595,7,0,7,293,117,0.023333333333333334,0.0,0.0,"{""history_warmup"": 106, ""deadline_miss"": 9, ""history_reset_before_ready"": 9, ""baseline_queue_replaced"": 90, ""no_right_hand"": 86}",-75.15480332200005,101.49559998944733,125.15480332200005,143.1640666569274,0.5653400013761707,,,4,0,4,0,,
historical_reevaluation,V5,compute_load,linear_pose_w2,100,300,176,54,0.559212147149159,1.0,0.09225799940324138,124,0,124,176,18,0.41333333333333333,0.0,0.0,"{""history_warmup"": 106, ""deadline_miss"": 9, ""history_reset_before_ready"": 9, ""baseline_queue_replaced"": 90, ""no_right_hand"": 86}",-25.154803322000056,101.49559998944733,125.15480332200005,143.1640666569274,0.5653400013761707,"[0.03609243707459941, 0.05275774792014367, 0.05034827435551625, 0.04643032527998439, 0.07033777875505211, 0.059853768892275096, 0.041776513822477435, 0.03717253098515573, 0.00924220003291948]","[0.3562897837756623, 0.3383757058306536, 0.3404670675492255, 0.36308437654613634, 0.37765500419527787, 0.4068712231865559, 0.46829620761424573, 0.5828433285114066, 0.09138330966188468]",4,2,2,51,135.3666666666669,157.6266666666668
historical_reevaluation,V5,compute_load,linear_pose_w2,150,300,175,54,0.5646134342439508,1.0,0.12155867108842804,124,9,115,176,0,0.41333333333333333,0.03,0.03,"{""history_warmup"": 106, ""history_reset_before_ready"": 9, ""baseline_queue_replaced"": 90, ""no_right_hand"": 86}",24.845196677999944,101.49559998944733,125.15480332200005,143.1640666569274,0.5653400013761707,"[0.03748713219251461, 0.06534570293044548, 0.05034827435551625, 0.04643032527998439, 0.07033777875505211, 0.059853768892275096, 0.06836114366323529, 0.05407933834369851, 0.009140320029864774]","[0.42329246072435145, 0.38830267074842617, 0.49762603744662315, 0.5374742864854403, 0.5586863197001373, 0.5818234288534911, 0.589420954120758, 0.631296613555265, 0.10762338926679943]",4,2,2,52,71.26666666666665,135.40666666666664
historical_reevaluation,V6,algorithm_only,hold_channels,50,300,227,0,0.07131562136302468,0.13349319909496057,0.07131562136302468,231,231,0,69,0,0.77,0.77,0.77,"{""no_right_hand"": 69}",50.0,0.0,0.0,0.0,0.0,"[0.10828125430255867, 0.13183410042358057, 0.09808527262333293, 0.10065664649668205, 0.1009216505962981, 0.08915814421159944, 0.11469709439646746, 0.14676480459816016, 0.024693888691182657]","[0.5276209367608184, 0.7, 0.44432999607984713, 0.4560537363149827, 0.4660438250445259, 0.49909779228300327, 0.5144659597588548, 0.7263554807838546, 0.11062617623868815]",10,10,0,2,31.999999999999773,40.61166666666702
historical_reevaluation,V6,algorithm_only,hold_channels,100,300,224,0,0.1330586207597559,0.41509491656746245,0.1330586207597559,231,231,0,69,0,0.77,0.77,0.77,"{""no_right_hand"": 69}",100.0,0.0,0.0,0.0,0.0,"[0.10828125430255867, 0.13183410042358057, 0.09808527262333293, 0.10065664649668205, 0.1009216505962981, 0.08915814421159944, 0.11469709439646746, 0.14676480459816016, 0.024693888691182657]","[0.5276209367608184, 0.7, 0.44432999607984713, 0.4560537363149827, 0.4660438250445259, 0.49909779228300327, 0.5144659597588548, 0.7263554807838546, 0.11062617623868815]",10,10,0,2,96.01666666666642,128.10333333333324
historical_reevaluation,V6,algorithm_only,hold_channels,150,300,221,0,0.1664563988274528,0.47649877097902565,0.1664563988274528,231,231,0,69,0,0.77,0.77,0.77,"{""no_right_hand"": 69}",150.0,0.0,0.0,0.0,0.0,"[0.10828125430255867, 0.13183410042358057, 0.09808527262333293, 0.10065664649668205, 0.1009216505962981, 0.08915814421159944, 0.11469709439646746, 0.14676480459816016, 0.024693888691182657]","[0.5276209367608184, 0.7, 0.44432999607984713, 0.4560537363149827, 0.4660438250445259, 0.49909779228300327, 0.5144659597588548, 0.7263554807838546, 0.11062617623868815]",10,10,0,2,128.0,160.10333333333352
historical_reevaluation,V6,algorithm_only,hold_pose,50,300,227,0,0.07131562136302468,0.13349319909496057,0.07131562136302468,231,231,0,69,0,0.77,0.77,0.77,"{""no_right_hand"": 69}",50.0,0.0,0.0,0.0,0.0,"[0.10828125430255867, 0.13183410042358057, 0.09808527262333293, 0.10065664649668205, 0.1009216505962981, 0.08915814421159944, 0.11469709439646746, 0.14676480459816016, 0.024693888691182657]","[0.5276209367608184, 0.7, 0.44432999607984713, 0.4560537363149827, 0.4660438250445259, 0.49909779228300327, 0.5144659597588548, 0.7263554807838546, 0.11062617623868815]",10,10,0,2,15.983333333333348,31.999999999999794
historical_reevaluation,V6,algorithm_only,hold_pose,100,300,224,0,0.1330586207597559,0.41509491656746245,0.1330586207597559,231,231,0,69,0,0.77,0.77,0.77,"{""no_right_hand"": 69}",100.0,0.0,0.0,0.0,0.0,"[0.10828125430255867, 0.13183410042358057, 0.09808527262333293, 0.10065664649668205, 0.1009216505962981, 0.08915814421159944, 0.11469709439646746, 0.14676480459816016, 0.024693888691182657]","[0.5276209367608184, 0.7, 0.44432999607984713, 0.4560537363149827, 0.4660438250445259, 0.49909779228300327, 0.5144659597588548, 0.7263554807838546, 0.11062617623868815]",10,10,0,2,80.63333333333344,104.80833333333325
historical_reevaluation,V6,algorithm_only,hold_pose,150,300,221,0,0.1664563988274528,0.47649877097902565,0.1664563988274528,231,231,0,69,0,0.77,0.77,0.77,"{""no_right_hand"": 69}",150.0,0.0,0.0,0.0,0.0,"[0.10828125430255867, 0.13183410042358057, 0.09808527262333293, 0.10065664649668205, 0.1009216505962981, 0.08915814421159944, 0.11469709439646746, 0.14676480459816016, 0.024693888691182657]","[0.5276209367608184, 0.7, 0.44432999607984713, 0.4560537363149827, 0.4660438250445259, 0.49909779228300327, 0.5144659597588548, 0.7263554807838546, 0.11062617623868815]",10,10,0,2,112.00000000000023,136.69833333333315
historical_reevaluation,V6,algorithm_only,linear_pose_w2,50,300,227,0,0.08952774329698047,0.14836764541987374,0.08952774329698047,231,227,4,69,0,0.77,0.7566666666666667,0.7566666666666667,"{""history_warmup"": 3, ""invalid_future_geometry_or_state"": 1, ""no_right_hand"": 69}",50.0,0.0,0.0,0.0,0.0,"[0.2695239678441072, 0.33854969107761657, 0.3268536707366643, 0.35514579693809883, 0.21817501869547481, 0.22674959249662746, 0.30537335541528776, 0.31093680868770573, 0.0594130994676893]","[0.6493074733064449, 0.7, 0.6872761200746735, 0.7014600207644149, 0.5880764392816339, 0.6247670942350468, 0.7186307662596583, 0.7899221101100551, 0.14880234456672783]",10,10,0,10,0.0,31.96666666666715
historical_reevaluation,V6,algorithm_only,linear_pose_w2,100,300,224,0,0.11721511113692615,0.2753906559607094,0.11721511113692615,231,226,5,69,0,0.77,0.7533333333333333,0.7533333333333333,"{""history_warmup"": 3, ""invalid_future_geometry_or_state"": 2, ""no_right_hand"": 69}",100.0,0.0,0.0,0.0,0.0,"[0.35428200549051864, 0.39883455812157637, 0.42832088667519286, 0.46315223791816024, 0.29372888735968095, 0.313355781971903, 0.3911854397938533, 0.42066343324888555, 0.11469645272484995]","[0.6906478605509367, 0.7, 0.8007703280236729, 0.8027925932926319, 0.7714063586816302, 0.7571095380224452, 0.8019490656018919, 0.8015946900379116, 0.23772564724524248]",10,10,0,16,0.0,141.70333333333346
historical_reevaluation,V6,algorithm_only,linear_pose_w2,150,300,221,0,0.1391537872813782,0.4452396998929551,0.1391537872813782,231,222,9,69,0,0.77,0.74,0.74,"{""history_warmup"": 3, ""invalid_future_geometry_or_state"": 6, ""no_right_hand"": 69}",150.0,0.0,0.0,0.0,0.0,"[0.42818010379416194, 0.45489238935604104, 0.48121704166752305, 0.4997101570170576, 0.35670256042125387, 0.36800941143902643, 0.48349228597056726, 0.48335216161445055, 0.10834879804667744]","[0.7151412646656119, 0.7, 0.8189121660646976, 0.8260042283389595, 0.7676385017663053, 0.7863777755064085, 0.8104016913355838, 0.808510474729114, 0.25]",10,10,0,23,-31.983333333333576,105.77000000000093
historical_reevaluation,V6,nominal,hold_channels,50,300,227,0,0.07131562136302468,0.13349319909496057,0.07131562136302468,231,231,0,69,0,0.77,0.77,0.77,"{""no_right_hand"": 69}",24.78025000054913,23.257400000147754,25.21974999945087,39.53200000250945,0.0,"[0.10828125430255867, 0.13183410042358057, 0.09808527262333293, 0.10065664649668205, 0.1009216505962981, 0.08915814421159944, 0.11469709439646746, 0.14676480459816016, 0.024693888691182657]","[0.5276209367608184, 0.7, 0.44432999607984713, 0.4560537363149827, 0.4660438250445259, 0.49909779228300327, 0.5144659597588548, 0.7263554807838546, 0.11062617623868815]",10,10,0,2,31.999999999999773,40.61166666666702
historical_reevaluation,V6,nominal,hold_channels,100,300,224,0,0.1330586207597559,0.41509491656746245,0.1330586207597559,231,231,0,69,0,0.77,0.77,0.77,"{""no_right_hand"": 69}",74.78025000054913,23.257400000147754,25.21974999945087,39.53200000250945,0.0,"[0.10828125430255867, 0.13183410042358057, 0.09808527262333293, 0.10065664649668205, 0.1009216505962981, 0.08915814421159944, 0.11469709439646746, 0.14676480459816016, 0.024693888691182657]","[0.5276209367608184, 0.7, 0.44432999607984713, 0.4560537363149827, 0.4660438250445259, 0.49909779228300327, 0.5144659597588548, 0.7263554807838546, 0.11062617623868815]",10,10,0,2,96.01666666666642,128.10333333333324
historical_reevaluation,V6,nominal,hold_channels,150,300,221,0,0.1664563988274528,0.47649877097902565,0.1664563988274528,231,231,0,69,0,0.77,0.77,0.77,"{""no_right_hand"": 69}",124.78025000054913,23.257400000147754,25.21974999945087,39.53200000250945,0.0,"[0.10828125430255867, 0.13183410042358057, 0.09808527262333293, 0.10065664649668205, 0.1009216505962981, 0.08915814421159944, 0.11469709439646746, 0.14676480459816016, 0.024693888691182657]","[0.5276209367608184, 0.7, 0.44432999607984713, 0.4560537363149827, 0.4660438250445259, 0.49909779228300327, 0.5144659597588548, 0.7263554807838546, 0.11062617623868815]",10,10,0,2,128.0,160.10333333333352
historical_reevaluation,V6,nominal,hold_pose,50,300,227,0,0.07131562136302468,0.13349319909496057,0.07131562136302468,231,229,2,69,2,0.77,0.7633333333333333,0.7633333333333333,"{""deadline_miss"": 2, ""no_right_hand"": 69}",9.79739999749313,36.755000004632166,40.20260000250687,61.34039999960805,0.0,"[0.10828125430255867, 0.13183410042358057, 0.09808527262333293, 0.10065664649668205, 0.1009216505962981, 0.08915814421159944, 0.11469709439646746, 0.14676480459816016, 0.024693888691182657]","[0.5276209367608184, 0.7, 0.44432999607984713, 0.4560537363149827, 0.4660438250445259, 0.49909779228300327, 0.5144659597588548, 0.7263554807838546, 0.11062617623868815]",10,10,0,2,15.983333333333348,31.999999999999794
historical_reevaluation,V6,nominal,hold_pose,100,300,224,0,0.1330586207597559,0.41509491656746245,0.1330586207597559,231,231,0,69,0,0.77,0.77,0.77,"{""no_right_hand"": 69}",59.79739999749313,36.755000004632166,40.20260000250687,61.34039999960805,0.0,"[0.10828125430255867, 0.13183410042358057, 0.09808527262333293, 0.10065664649668205, 0.1009216505962981, 0.08915814421159944, 0.11469709439646746, 0.14676480459816016, 0.024693888691182657]","[0.5276209367608184, 0.7, 0.44432999607984713, 0.4560537363149827, 0.4660438250445259, 0.49909779228300327, 0.5144659597588548, 0.7263554807838546, 0.11062617623868815]",10,10,0,2,80.63333333333344,104.80833333333325
historical_reevaluation,V6,nominal,hold_pose,150,300,221,0,0.1664563988274528,0.47649877097902565,0.1664563988274528,231,231,0,69,0,0.77,0.77,0.77,"{""no_right_hand"": 69}",109.79739999749313,36.755000004632166,40.20260000250687,61.34039999960805,0.0,"[0.10828125430255867, 0.13183410042358057, 0.09808527262333293, 0.10065664649668205, 0.1009216505962981, 0.08915814421159944, 0.11469709439646746, 0.14676480459816016, 0.024693888691182657]","[0.5276209367608184, 0.7, 0.44432999607984713, 0.4560537363149827, 0.4660438250445259, 0.49909779228300327, 0.5144659597588548, 0.7263554807838546, 0.11062617623868815]",10,10,0,2,112.00000000000023,136.69833333333315
historical_reevaluation,V6,nominal,linear_pose_w2,50,300,227,0,0.0894339741889911,0.14836764541987374,0.0894339741889911,231,226,5,69,1,0.77,0.7533333333333333,0.7533333333333333,"{""history_warmup"": 3, ""deadline_miss"": 1, ""invalid_future_geometry_or_state"": 1, ""no_right_hand"": 69}",11.624849998770515,36.65209999962826,38.375150001229485,52.73820000002161,0.0,"[0.2695239678441072, 0.33854969107761657, 0.3268536707366643, 0.35514579693809883, 0.23991281762429756, 0.22674959249662746, 0.30537335541528776, 0.31093680868770573, 0.0594130994676893]","[0.6493074733064449, 0.7, 0.6872761200746735, 0.7014600207644149, 0.5880764392816339, 0.6247670942350468, 0.7186307662596583, 0.7899221101100551, 0.14880234456672783]",10,10,0,10,0.0,31.96666666666715
historical_reevaluation,V6,nominal,linear_pose_w2,100,300,224,0,0.11721511113692615,0.2753906559607094,0.11721511113692615,231,226,5,69,0,0.77,0.7533333333333333,0.7533333333333333,"{""history_warmup"": 3, ""invalid_future_geometry_or_state"": 2, ""no_right_hand"": 69}",61.624849998770515,36.65209999962826,38.375150001229485,52.73820000002161,0.0,"[0.35428200549051864, 0.39883455812157637, 0.42832088667519286, 0.46315223791816024, 0.29372888735968095, 0.313355781971903, 0.3911854397938533, 0.42066343324888555, 0.11469645272484995]","[0.6906478605509367, 0.7, 0.8007703280236729, 0.8027925932926319, 0.7714063586816302, 0.7571095380224452, 0.8019490656018919, 0.8015946900379116, 0.23772564724524248]",10,10,0,16,0.0,141.70333333333346
historical_reevaluation,V6,nominal,linear_pose_w2,150,300,221,0,0.1391537872813782,0.4452396998929551,0.1391537872813782,231,222,9,69,0,0.77,0.74,0.74,"{""history_warmup"": 3, ""invalid_future_geometry_or_state"": 6, ""no_right_hand"": 69}",111.62484999877051,36.65209999962826,38.375150001229485,52.73820000002161,0.0,"[0.42818010379416194, 0.45489238935604104, 0.48121704166752305, 0.4997101570170576, 0.35670256042125387, 0.36800941143902643, 0.48349228597056726, 0.48335216161445055, 0.10834879804667744]","[0.7151412646656119, 0.7, 0.8189121660646976, 0.8260042283389595, 0.7676385017663053, 0.7863777755064085, 0.8104016913355838, 0.808510474729114, 0.25]",10,10,0,23,-31.983333333333576,105.77000000000093
historical_reevaluation,V6,jitter_drop,hold_channels,50,300,227,14,0.2582933848549019,1.0,0.07329957483032157,217,217,0,83,1,0.7233333333333334,0.7233333333333334,0.7233333333333334,"{""source_drop"": 17, ""no_right_hand"": 65, ""deadline_miss"": 1}",6.0989750024236855,33.88681666828779,43.901024997576314,51.26469999915571,0.0,"[0.12379363928628735, 0.13487176525782665, 0.10708424020414073, 0.11461552977384105, 0.11685471380682934, 0.09714027483423907, 0.1277788811262025, 0.15349931393740684, 0.028787481562110553]","[0.5276209367608184, 0.7, 0.44432999607984713, 0.4560537363149827, 0.4660438250445259, 0.49909779228300327, 0.5144659597588548, 0.7263554807838546, 0.11062617623868815]",10,10,0,11,31.999999999999773,81.82166666666659
historical_reevaluation,V6,jitter_drop,hold_channels,100,300,224,12,0.2667286073377774,0.9467993049141266,0.1362622608955615,218,218,0,82,0,0.7266666666666667,0.7266666666666667,0.7266666666666667,"{""source_drop"": 17, ""no_right_hand"": 65}",56.098975002423686,33.88681666828779,43.901024997576314,51.26469999915571,0.0,"[0.12318050015035903, 0.1348506092187611, 0.1067666507300416, 0.1139056160084905, 0.11667663304008692, 0.09708707852294292, 0.12709731125571605, 0.1533966346422755, 0.028575232661218496]","[0.5276209367608184, 0.7, 0.44432999607984713, 0.4560537363149827, 0.4660438250445259, 0.49909779228300327, 0.5144659597588548, 0.7263554807838546, 0.11062617623868815]",10,10,0,12,96.01666666666642,171.31499999999954
historical_reevaluation,V6,jitter_drop,hold_channels,150,300,221,12,0.2854556662143416,1.0,0.16955008236162214,218,218,0,82,0,0.7266666666666667,0.7266666666666667,0.7266666666666667,"{""source_drop"": 17, ""no_right_hand"": 65}",106.09897500242369,33.88681666828779,43.901024997576314,51.26469999915571,0.0,"[0.12318050015035903, 0.1348506092187611, 0.1067666507300416, 0.1139056160084905, 0.11667663304008692, 0.09708707852294292, 0.12709731125571605, 0.1533966346422755, 0.028575232661218496]","[0.5276209367608184, 0.7, 0.44432999607984713, 0.4560537363149827, 0.4660438250445259, 0.49909779228300327, 0.5144659597588548, 0.7263554807838546, 0.11062617623868815]",10,10,0,12,128.0,203.3149999999996
historical_reevaluation,V6,jitter_drop,hold_pose,50,300,227,14,0.2582933848549019,1.0,0.07329957483032157,217,157,60,83,61,0.7233333333333334,0.5233333333333333,0.5233333333333333,"{""deadline_miss"": 61, ""source_drop"": 17, ""no_right_hand"": 65}",-7.565895000807359,46.99541666435107,57.56589500080735,81.70259999998962,0.0,"[0.12379363928628735, 0.13487176525782665, 0.10708424020414073, 0.11461552977384105, 0.11685471380682934, 0.09714027483423907, 0.1277788811262025, 0.15349931393740684, 0.028787481562110553]","[0.5276209367608184, 0.7, 0.44432999607984713, 0.4560537363149827, 0.4660438250445259, 0.49909779228300327, 0.5144659597588548, 0.7263554807838546, 0.11062617623868815]",10,10,0,3,15.983333333333348,31.999999999999794
historical_reevaluation,V6,jitter_drop,hold_pose,100,300,224,12,0.2667286073377774,0.9467993049141266,0.1362622608955615,218,218,0,82,0,0.7266666666666667,0.7266666666666667,0.7266666666666667,"{""source_drop"": 17, ""no_right_hand"": 65}",42.43410499919264,46.99541666435107,57.56589500080735,81.70259999998962,0.0,"[0.12318050015035903, 0.1348506092187611, 0.1067666507300416, 0.1139056160084905, 0.11667663304008692, 0.09708707852294292, 0.12709731125571605, 0.1533966346422755, 0.028575232661218496]","[0.5276209367608184, 0.7, 0.44432999607984713, 0.4560537363149827, 0.4660438250445259, 0.49909779228300327, 0.5144659597588548, 0.7263554807838546, 0.11062617623868815]",10,10,0,2,80.63333333333344,104.80833333333325
historical_reevaluation,V6,jitter_drop,hold_pose,150,300,221,12,0.2854556662143416,1.0,0.16955008236162214,218,218,0,82,0,0.7266666666666667,0.7266666666666667,0.7266666666666667,"{""source_drop"": 17, ""no_right_hand"": 65}",92.43410499919264,46.99541666435107,57.56589500080735,81.70259999998962,0.0,"[0.12318050015035903, 0.1348506092187611, 0.1067666507300416, 0.1139056160084905, 0.11667663304008692, 0.09708707852294292, 0.12709731125571605, 0.1533966346422755, 0.028575232661218496]","[0.5276209367608184, 0.7, 0.44432999607984713, 0.4560537363149827, 0.4660438250445259, 0.49909779228300327, 0.5144659597588548, 0.7263554807838546, 0.11062617623868815]",10,10,0,2,112.00000000000023,136.69833333333315
historical_reevaluation,V6,jitter_drop,linear_pose_w2,50,300,227,14,0.26252983082104536,1.0,0.08788794722871182,217,140,77,83,51,0.7233333333333334,0.4666666666666667,0.4666666666666667,"{""history_warmup"": 27, ""deadline_miss"": 50, ""source_drop"": 17, ""invalid_future_geometry_or_state"": 1, ""no_right_hand"": 65}",-6.899169996650016,46.60949999903096,56.899169996650016,62.09130000002915,0.0,"[0.3054846290667144, 0.32310977706809874, 0.3359632071924476, 0.3714807116725728, 0.2543166796663796, 0.24024061717641063, 0.3351222297083889, 0.38586306827289546, 0.07049637170186346]","[0.6493074733064449, 0.7, 0.6872761200746735, 0.7014600207644149, 0.7776950233708374, 0.766542535056256, 0.7846653285674507, 0.7899221101100551, 0.14880234456672783]",10,10,0,18,0.0,39.99666666666696
historical_reevaluation,V6,jitter_drop,linear_pose_w2,100,300,224,12,0.25950610623292497,0.9336817686232781,0.12062975270854041,218,190,28,82,0,0.7266666666666667,0.6333333333333333,0.6333333333333333,"{""history_warmup"": 27, ""source_drop"": 17, ""invalid_future_geometry_or_state"": 1, ""no_right_hand"": 65}",43.100830003350175,46.60949999903096,56.899169996650016,62.09130000002915,0.0,"[0.3688042798191125, 0.40160771997585537, 0.57319582021254, 0.580614039677684, 0.3282163560879594, 0.36839284018907764, 0.48516194802099416, 0.43993715865878114, 0.11845589921117136]","[0.6906478605509367, 0.7, 0.8007703280236729, 0.8027925932926319, 0.7952091336804727, 0.7928137005207091, 0.8019490656018919, 0.8015946900379116, 0.23772564724524248]",10,10,0,24,16.0,156.11833333333337
historical_reevaluation,V6,jitter_drop,linear_pose_w2,150,300,221,12,0.2725571149630821,1.0,0.14538368939429974,218,186,32,82,0,0.7266666666666667,0.62,0.62,"{""history_warmup"": 27, ""source_drop"": 17, ""invalid_future_geometry_or_state"": 5, ""no_right_hand"": 65}",93.10083000335018,46.60949999903096,56.899169996650016,62.09130000002915,0.0,"[0.45952061537543115, 0.4916009221601084, 0.5083108434429975, 0.5166691301405949, 0.363222241129375, 0.3892657448518144, 0.49358016045161074, 0.614078649664092, 0.10834879804667744]","[0.7151412646656119, 0.7, 0.8189121660646976, 0.8260042283389595, 0.7952091336804727, 0.7928137005207091, 0.8104016913355838, 0.808510474729114, 0.25]",10,10,0,30,-31.983333333333576,136.03000000000006
historical_reevaluation,V6,compute_load,hold_channels,50,300,227,222,0.98893657973105,1.0,0.03159693574845226,5,0,5,295,159,0.016666666666666666,0.0,0.0,"{""deadline_miss"": 159, ""baseline_queue_replaced"": 82, ""no_right_hand"": 59}",-70.03786666944015,101.33429999031932,120.03786666944015,131.45360000431538,0.0,,,10,0,10,0,,
